time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-2.71746447372,-7.7079674066,23.1057025609,5.8963318374,0.124516903416,0.0,-2.23484173945,-6.80485731583,4.64724521979,-0.128229227601,0.0930021366099,0.0,425.9096006634167,424.0103296704512,424.52595773378823,422.6215351028634
3.960000000000003,-2.8540763719,-8.12438086515,23.3844848522,5.88882120011,0.130221500316,0.0,-2.31932089432,-7.07620184362,4.6441089098,-0.119687264958,0.0989298018032,0.0,471.60778015648884,472.07261329228004,470.0367079446412,470.68505091366956
4.020000000000002,-2.99568770816,-8.55673408075,23.6616907175,5.88149886394,0.135801816899,0.0,-2.40149431066,-7.33622577631,4.59495414399,-0.127208732947,0.0772498006051,0.0,460.18105830162335,458.46805974915776,458.9279442765714,458.3173717102744
4.080000000000001,-3.14208288822,-9.00417749581,23.9341993235,5.87372352275,0.140274657909,0.0,-2.47868335724,-7.57933752073,4.48786193328,-0.134827961674,0.0685091003729,0.0,442.9086878565458,442.1933658779144,441.2750978519788,440.629923617207
4.14,-3.29322115644,-9.46649549661,24.2004069782,5.86577312262,0.145471667483,0.0,-2.55960656239,-7.83205379579,4.38479580667,-0.128231485314,0.109090960185,0.0,443.13763813146153,446.4676369228556,445.18227870020286,445.70573923685816
4.199999999999998,-3.44946137763,-9.944588481,24.4612567727,5.85789534175,0.151911193443,0.0,-2.64887083294,-8.10509505235,4.30896940819,-0.138256353414,0.103540867366,0.0,456.198386150918,455.76465666026684,457.96389315331055,457.15020701622444
4.259999999999997,-3.61067556574,-10.4379391164,24.7145049724,5.84929612896,0.157879559595,0.0,-2.7253753921,-8.34085979762,4.13202838412,-0.156081535674,0.0897616111576,0.0,424.92828616765473,423.7539750530237,424.1111573881255,422.55625150432434
4.319999999999996,-3.77735621683,-10.9477131808,24.9614849671,5.83977631337,0.163274398998,0.0,-2.83098346875,-8.65232435064,4.09881118835,-0.164396562357,0.0902168080568,0.0,475.64219233600426,475.6832353421131,476.0481816964125,475.38917404988916
4.379999999999995,-3.94957539803,-11.4740739433,25.2013865108,5.82983787132,0.168623856164,0.0,-2.91003584417,-8.89406790513,3.89721552731,-0.168249097462,0.0869519490164,0.0,419.75591879191825,419.47953333986305,421.8758625955235,421.5151210617107
4.439999999999993,-4.12746167212,-12.0173276354,25.4334958792,5.81928187285,0.174037297499,0.0,-3.01980991674,-9.21515741421,3.83784056305,-0.199311237481,0.0960709202671,0.0,472.5592737774659,473.2681225132273,474.46727836688274,472.0469737303586
4.499999999999992,-4.31168448716,-12.5792133964,25.6600624209,5.80792682684,0.179899558156,0.0,-3.12129145011,-9.51528258252,3.71272024347,-0.174349160495,0.100783671891,0.0,455.9158965507229,456.30029677905884,453.0406816475706,455.00934354465267
4.559999999999991,-4.50173369349,-13.1584536106,25.8771738402,5.79723835762,0.185654767992,0.0,-3.21405468226,-9.79373227286,3.52313160003,-0.187058480915,0.0837972131815,0.0,435.88570630628595,434.47126674439636,436.7764347574907,435.6833314483326
4.6199999999999894,-4.69725025244,-13.7541893315,26.0818729404,5.78587211461,0.190984741222,0.0,-3.30349165636,-10.0652242891,3.29908626683,-0.194669837708,0.0973640942132,0.0,425.2332575870104,426.40114501439507,426.2832525978939,425.59539544373183
4.679999999999988,-4.89853750469,-14.3672637813,26.2744143809,5.77395487049,0.197400715,0.0,-3.40642534996,-10.3715787818,3.11732080866,-0.207985045518,0.121287562921,0.0,443.76717290580996,445.73701194809036,445.2255997892416,444.0956366808771
4.739999999999987,-5.10666512138,-15.0003547165,26.4582628708,5.76132172133,0.204268667103,0.0,-3.53149994017,-10.7322367113,3.00844065312,-0.216246282439,0.0951414505852,0.0,476.11244754753847,474.11759673220917,475.3128865894254,474.63848272263164
4.799999999999986,-5.32213747428,-15.6547229649,26.6341604774,5.74788898651,0.210198106341,0.0,-3.65114136383,-11.0809174559,2.85248517271,-0.246972013736,0.105320333993,0.0,463.7103710111655,464.5174487809255,466.02533065658065,463.56792069417844
4.859999999999984,-5.54469743127,-16.3298607272,26.7996598698,5.732823317,0.217399849401,0.0,-3.76779352888,-11.4245893885,2.66175089358,-0.260946888196,0.139620594063,0.0,455.86318954639796,458.60869400592907,458.9578388277852,457.78541412068853
4.919999999999983,-5.77438122726,-17.0259516886,26.9534577652,5.71722036096,0.225745955375,0.0,-3.8886591182,-11.7792917075,2.46218249746,-0.258315626928,0.138044617622,0.0,460.29768988446136,460.1901313106764,461.2789965040847,461.42148783981196
4.979999999999982,-6.0112327633,-17.7431509801,27.0941999025,5.70172543802,0.234105233622,0.0,-4.00669885077,-12.1282311713,2.22667090276,-0.258115521495,0.141756987501,0.0,453.98940352110066,454.3048371529971,454.0894173269527,454.03995751947195
5.0399999999999805,-6.25576106913,-18.4826878242,27.2221402931,5.68604996563,0.243076202764,0.0,-4.14449505611,-12.5236415265,2.03473996166,-0.268410436802,0.161702855622,0.0,476.1052697758152,477.6484931576166,477.5697953244035,476.7198081053892
